entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
discogs:547020,who,artist,Explosions In The Sky,WHO|artist|Explosions In The Sky,discogs_v1,1.0.0
discogs:547020,who,label,Temporary Residence Limited,WHO|label|Temporary Residence Limited,discogs_v1,1.0.0
discogs:14453274,who,artist,Rachel Grimes,WHO|artist|Rachel Grimes,discogs_v1,1.0.0
discogs:14453274,who,label,Temporary Residence Limited,WHO|label|Temporary Residence Limited,discogs_v1,1.0.0
discogs:14453274,who,label,Mossgrove Music,WHO|label|Mossgrove Music,discogs_v1,1.0.0
discogs:1700927,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:1700927,who,label,The Atlantic Group,WHO|label|The Atlantic Group,discogs_v1,1.0.0
discogs:2024749,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:2024749,who,label,The Great Northwest Music Company,WHO|label|The Great Northwest Music Company,discogs_v1,1.0.0
discogs:1413230,who,artist,Elvis Presley,WHO|artist|Elvis Presley,discogs_v1,1.0.0
discogs:1413230,who,label,The Great Northwest Music Company,WHO|label|The Great Northwest Music Company,discogs_v1,1.0.0
discogs:15359405,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:15359405,who,label,The Iron Mountain Analogue Research Facility,WHO|label|The Iron Mountain Analogue Research Facility,discogs_v1,1.0.0
discogs:16619085,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:16619085,who,label,The Iron Mountain Analogue Research Facility,WHO|label|The Iron Mountain Analogue Research Facility,discogs_v1,1.0.0
discogs:27866235,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:27866235,who,label,The Iron Mountain Analogue Research Facility,WHO|label|The Iron Mountain Analogue Research Facility,discogs_v1,1.0.0
discogs:22846631,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
